waypoint_id,x,y,z,yaw,velocity,change_flag,steering_flag,accel_flag,stop_flag,event_flag,traffic_light_detection,target_traffic_light_camera,start,goal,stop_point,detection_range_front_l,detection_range_front_r,detection_range_rear_l,detection_range_rear_r,fatal_area_left,fatal_area_right,cargo_left,cargo_right,obstacle_detection_distance_change,winker_point,obstacle_sensor_range,mode_change,attention_broadcast,inter_vehicular_distance,minimum_target_point_distance,target_point_ratio,voxel_leaf_size,local_max_slope,preliminary_output,route_change,pause_point,pause_time,cross_point,cross_point_detection_area_left,cross_point_detection_area_right,cross_point_detection_area_front,cross_point_detection_area_back,object_detection_intersect,vehicle_waypoint_distance
238,94534.3516,78083.8594,35.5156,2.9258,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
239,94533.7891,78084.0078,35.5273,2.9238,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
240,94533.2422,78084.1406,35.5413,2.9271,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
241,94532.6719,78084.2969,35.5332,2.9289,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
242,94532.1328,78084.4297,35.5323,2.9332,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
243,94531.5781,78084.5547,35.5346,2.9386,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
244,94531.0234,78084.6875,35.5417,2.9418,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
245,94530.4609,78084.8281,35.5287,2.9474,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
246,94529.9297,78084.9453,35.5325,2.9494,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
247,94529.3672,78085.0703,35.5496,2.9461,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
248,94528.8359,78085.1875,35.5511,2.9444,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
249,94528.2734,78085.3281,35.5488,2.9441,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
250,94527.7422,78085.4609,35.5363,2.9425,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
251,94527.1875,78085.5703,35.5458,2.9475,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
252,94526.6484,78085.7031,35.5446,2.9493,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
253,94526.0859,78085.8359,35.5382,2.9513,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
254,94525.5156,78085.9688,35.5399,2.9541,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
255,94524.9766,78086.0859,35.5437,2.9537,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
256,94524.4219,78086.2031,35.53,2.9511,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
257,94523.8906,78086.3125,35.554,2.9476,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
258,94523.3359,78086.4766,35.5451,2.9431,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
259,94522.7891,78086.6094,35.5361,2.942,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
260,94522.1953,78086.7422,35.5408,2.9443,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
261,94521.6484,78086.875,35.5475,2.9457,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
262,94521.1172,78086.9844,35.5481,2.9488,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
263,94520.5625,78087.1172,35.554,2.9525,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
264,94519.9609,78087.2266,35.5635,2.9544,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
265,94519.4531,78087.3594,35.581,2.9528,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
266,94518.9062,78087.5,35.5931,2.9531,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
267,94518.3438,78087.625,35.5895,2.9521,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
268,94517.7969,78087.7266,35.5971,2.9549,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
269,94517.2422,78087.8516,35.5857,2.9505,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
270,94516.6719,78088,35.5874,2.9448,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
271,94516.125,78088.125,35.5782,2.9428,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
272,94515.5625,78088.2656,35.5879,2.9366,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
273,94514.9766,78088.4062,35.5781,2.928,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
274,94514.4141,78088.5469,35.5768,2.9296,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
275,94513.8594,78088.6953,35.5693,2.9313,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
276,94513.2891,78088.8281,35.5719,2.9334,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
277,94512.7109,78088.9766,35.5778,2.9368,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
278,94512.1484,78089.1016,35.5725,2.9394,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
279,94511.5781,78089.2266,35.5938,2.9375,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
280,94510.9766,78089.3984,35.5794,2.9383,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
281,94510.4297,78089.5078,35.5787,2.9357,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
282,94509.8672,78089.6562,35.571,2.9332,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
283,94509.2578,78089.7969,35.5894,2.9311,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
284,94508.6797,78089.9609,35.577,2.9286,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
285,94508.1172,78090.0859,35.5691,2.9259,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
286,94507.5391,78090.2344,35.5819,2.9277,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
287,94506.9531,78090.3906,35.5865,2.9289,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
288,94506.4062,78090.5234,35.5721,2.9279,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
289,94505.8516,78090.6562,35.5731,2.93,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
290,94505.2969,78090.8203,35.5763,2.9286,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
291,94504.7344,78090.9531,35.5489,2.9261,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
292,94504.1719,78091.0781,35.5608,2.9296,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
293,94503.6094,78091.2266,35.5559,2.9287,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
294,94503.0312,78091.375,35.5472,2.9278,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
295,94502.4766,78091.5,35.5258,2.932,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
296,94501.8906,78091.6562,35.502,2.9376,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
297,94501.3359,78091.7891,35.5192,2.9359,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
298,94500.7656,78091.9062,35.4972,2.9352,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
299,94500.2344,78092.0391,35.5099,2.9367,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
300,94499.7344,78092.1719,35.5126,2.9332,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
301,94499.2422,78092.2969,35.5326,2.9359,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
302,94498.6016,78092.4141,35.5354,2.935,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
303,94497.9922,78092.5859,35.5299,2.9378,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
304,94497.4141,78092.7422,35.5122,2.9438,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
305,94496.8594,78092.8516,35.5246,2.9422,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
306,94496.2578,78092.9922,35.528,2.9414,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
307,94495.4193,78093.2034,35.5126,2.9432,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
308,94494.573,78093.399,35.5238,2.9406,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
309,94493.7667,78093.59,35.5319,2.9438,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
310,94492.9833,78093.7718,35.5425,2.9438,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,8,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
311,94492.1956,78093.954,35.3563,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,8,1,1,1,0,0,3,3,0,0,0,0,1,3,0,0,0,0,0,4,1.5
312,94491.2269,78094.2024,35.3561,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
313,94490.2582,78094.4508,35.356,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,1,5,20,6,0,0,1.5
314,94489.2896,78094.6991,35.3559,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
315,94488.3209,78094.9475,35.3557,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,20,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,100,1.5
316,94487.1599,78095.2504,35.3556,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,20,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
317,94486.1912,78095.4988,35.3554,2.8906,5,0,0,0,0,0,0,NULL,0,0,0,1,40,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
318,94486.0613,78095.5321,35.3554,2.9698,5,0,0,0,0,0,0,NULL,0,0,0,1,40,0,0,0,0,0,0,0,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
319,94485.2673,78095.6699,35.3694,-2.9235,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
320,94485.0139,78095.6137,35.3724,-2.588,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
321,94484.688,78095.4123,35.3746,-2.3669,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
322,94484.2795,78095.0124,35.3844,-2.0299,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
323,94484.1143,78094.6782,35.3841,-1.9106,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
324,94483.9308,78094.1591,35.3805,-1.7965,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
325,94483.8224,78093.6872,35.378,-1.7268,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
326,94483.7459,78093.2006,35.3685,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,1,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
327,94483.5576,78092.423,35.3689,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
328,94483.3455,78091.5484,35.3692,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
329,94483.1696,78090.8193,35.3695,-1.8093,5,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5
330,94482.9817,78090.0417,35.3698,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
331,94482.8037,78089.3131,35.3702,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
332,94482.5674,78088.3414,35.3705,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
333,94482.3312,78087.3697,35.3708,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
334,94482.095,78086.398,35.3711,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
335,94481.8588,78085.4263,35.3714,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
336,94481.6225,78084.4546,35.3718,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
337,94481.3863,78083.4829,35.3721,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
338,94481.1501,78082.5112,35.3724,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
339,94480.9139,78081.5395,35.3727,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
340,94480.6777,78080.5678,35.373,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
341,94480.4414,78079.5961,35.3734,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
342,94480.2052,78078.6244,35.3737,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
343,94479.969,78077.6527,35.374,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
344,94479.7328,78076.681,35.3743,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
345,94479.4965,78075.7093,35.3747,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
346,94479.2603,78074.7376,35.375,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
347,94479.0241,78073.7659,35.3753,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
348,94478.7879,78072.7942,35.3756,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
349,94478.5517,78071.8225,35.3759,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
350,94478.3154,78070.8508,35.3763,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
351,94478.0792,78069.8791,35.3766,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
352,94477.843,78068.9074,35.3769,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
353,94477.6068,78067.9357,35.3772,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
354,94477.3706,78066.964,35.3776,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
355,94477.1343,78065.9923,35.3779,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
356,94476.8981,78065.0206,35.3782,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
357,94476.6619,78064.0489,35.3785,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
358,94476.4257,78063.0772,35.3788,-1.8093,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
359,94476.2028,78062.1605,35.3791,-1.8196,10,0,0,0,0,0,0,NULL,0,0,0,1,1,0,0,0,0,0,0,5,0,10,1,0,0,1.75,1.75,0,0,0,0,0,0,0,0,0,0,0,0,1.5
